X,Y,ID,Ottawa__Police_Division,Ottawa_Police_Sector,Report_Date,Incident_StartDate,Incident_EndDate,Weekday,Location_Type,Primary_Offence,ONS_Neighbourhood_2019,Bicycle_Status,Bicycle_Value,Bicycle_Make,Bicycle_Model,Bicycle_Type,Bicycle_Frame,Bicycle_Colour,Bicycle_Speed,X,Y,Census_Tract_Unique_ID,Census_Tract_Name,Object_ID,OBJECTID
367445.7011,5032829.59,5228,Central,24,27-Nov-19,24-Nov-19,25-Nov-19,1,,B&E RESIDENCE,Byward Market,Recovered,200,GANIS,UNKNOWN,OTHER,MEN'S,Black,21,367445.7011,5032829.59,5050055,55,5228,5227
367687.7019,5032763.59,5229,Central,24,16-Jan-20,15-Jan-20,15-Jan-20,4,Commercial / Corporate Places,THEFT<BICYCLE,Byward Market,Stolen,1400,KONA,SPLICE,MOUNTAIN,MEN'S,Black,24,367687.7019,5032763.59,5050055,55,5229,5228
367827.7019,5032851.59,5230,Central,24,3-Mar-20,3-Mar-20,3-Mar-20,3,,THEFT<BICYCLE,Byward Market,Stolen,1200,DEVINCI,UNKNOWN,RACER,MEN'S,Green,,367827.7019,5032851.59,5050055,55,5230,5229
368139.7041,5032451.586,5231,Central,24,20-Apr-20,6-Apr-20,20-Apr-20,2,Dwelling Building/ House,B&E NON-RESIDENC,Byward Market,Stolen,230,DIADORA,MOUNTAIN BIKE,MOUNTAIN,MEN'S,Dark Blue,21,368139.7041,5032451.586,5050054,54,5231,5230
368462.7049,5032481.586,5232,Central,24,5-Jun-20,5-Jun-20,5-Jun-20,6,Schools,THEFT<BICYCLE,Byward Market,Stolen,700,GHOST CROSS,1300,HYBRID,MEN'S,Black,24,368462.7049,5032481.586,5050053,53,5232,5231
368093.7041,5032419.586,5233,Central,24,13-Jun-20,13-Jun-20,,7,,THEFT<BICYCLE,Byward Market,Stolen,209.99,NAKAMURA,SOLANO 5,MOUNTAIN,WOMEN'S,"Silver, Aluminum, Stainless Steel",10,368093.7041,5032419.586,5050054,54,5233,5232
367957.703,5032640.588,5234,Central,24,25-Jun-20,24-Jun-20,25-Jun-20,4,,THEFT<BICYCLE,Byward Market,Recovered,200,RALEIGH,21 SPEED DUAL S,MOUNTAIN,MEN'S,Black,21,367957.703,5032640.588,5050054,54,5234,5233
367869.2159,5032130.693,5235,Central,24,27-Jun-20,27-Jun-20,27-Jun-20,7,Public Facilities/ Museurm/ Gallery/ Libraries,THEFT<BICYCLE,Byward Market,Stolen,700,DO NOT REMEMBER,DO NOT REMEMBER,RACER,MEN'S,Black,5,367869.2159,5032130.693,5050054,54,5235,5234
367696.3981,5033069.987,5236,Central,24,4-Jul-20,3-Jul-20,3-Jul-20,6,,THEFT<BICYCLE,Byward Market,Stolen,630,SCHWINN,700 GTX2,HYBRID,WOMEN'S,"Purple, Lavender, Mauve",21,367696.3981,5033069.987,5050055,55,5236,5235
367999.703,5032961.591,5237,Central,24,8-Jul-20,29-Jun-20,5-Jul-20,2,,THEFT<BICYCLE,Byward Market,Stolen,450,GT,2017,BMX,MEN'S,Yellow,0,367999.703,5032961.591,5050055,55,5237,5236
367776.7019,5032628.588,5238,Central,24,9-Jul-20,8-Jul-20,9-Jul-20,4,,THEFT<BICYCLE,Byward Market,Stolen,350,"RAB#	DF16",LIV ALIGHT 3 20,HYBRID,WOMEN'S,Turquoise,0,367776.7019,5032628.588,5050055,55,5238,5237
367738.7019,5033001.592,5239,Central,24,10-Jul-20,3-Jul-20,4-Jul-20,6,,THEFT<BICYCLE,Byward Market,Stolen,500,CCM,UNKNOWN,MOUNTAIN,MEN'S,Black,18,367738.7019,5033001.592,5050055,55,5239,5238
368175.2099,5032969.541,5240,Central,24,20-Jul-20,10-Jul-20,11-Jul-20,6,,THEFT<BICYCLE,Byward Market,Stolen,800,TREK,UNKNOWN,MOUNTAIN,MEN'S,"Silver, Aluminum, Stainless Steel",0,368175.2099,5032969.541,5050056,56,5240,5239
368093.7041,5032419.586,5241,Central,24,21-Jul-20,21-Jul-20,21-Jul-20,3,Dwelling Building/ House,THEFT<BICYCLE,Byward Market,Stolen,700,JANIS,CODA,HYBRID,MEN'S,Black,24,368093.7041,5032419.586,5050054,54,5241,5240
367869.2159,5032130.693,5242,Central,24,22-Jul-20,22-Jul-20,22-Jul-20,4,Convenience Store / Chain Store/ Grocery Store/ Small Business,THEFT<BICYCLE,Byward Market,Stolen,1200,MARIN,GESTALT,TOURING,MEN'S,Grey,11,367869.2159,5032130.693,5050054,54,5242,5241
367732.7019,5032695.589,5243,Central,24,7-Aug-20,18-Jul-20,19-Jul-20,7,,THEFT<BICYCLE,Byward Market,Stolen,600,OPUS,100811H02659,HYBRID,MEN'S,Grey,24,367732.7019,5032695.589,5050055,55,5243,5242
367957.703,5032640.588,5244,Central,24,11-Aug-20,5-Jun-20,15-Jun-20,6,,THEFT<BICYCLE,Byward Market,Stolen,1200,TREK,UNKNOWN,HYBRID,MEN'S,White,,367957.703,5032640.588,5050054,54,5244,5243
367957.703,5032640.588,5245,Central,24,13-Aug-20,13-Aug-20,13-Aug-20,5,,THEFT<BICYCLE,Byward Market,Stolen,1400,FELT,"FEMALE, 54",RACER,WOMEN'S,Black,21,367957.703,5032640.588,5050054,54,5245,5244
367796.7619,5032250.307,5246,Central,24,17-Aug-20,7-Aug-20,7-Aug-20,6,,THEFT<BICYCLE,Byward Market,Stolen,580,MARIN,FAIRFAX 1,HYBRID,MEN'S,Black,21,367796.7619,5032250.307,5050054,54,5246,5245
367936.3992,5032332.034,5247,Central,24,27-Aug-20,21-Aug-20,21-Aug-20,6,,THEFT<BICYCLE,Byward Market,Stolen,620,DEVINCI,2017 MILANO,HYBRID,MEN'S,Black,,367936.3992,5032332.034,5050054,54,5247,5246
367999.703,5032961.591,5248,Central,24,21-Sep-20,20-Sep-20,21-Sep-20,1,,THEFT<BICYCLE,Byward Market,Stolen,500,LOUIS GARNEAU,UNKNOWN,TOURING,UNISEX,"Silver, Aluminum, Stainless Steel",10,367999.703,5032961.591,5050055,55,5248,5247
367936.3992,5032332.034,5249,Central,24,16-Oct-20,7-Sep-20,9-Oct-20,2,,THEFT<BICYCLE,Byward Market,Stolen,100,RALEIGH,CLIFFHANGER,MOUNTAIN,UNISEX,Dark Green ,18,367936.3992,5032332.034,5050054,54,5249,5248
367980.7041,5032349.585,5250,Central,24,17-Oct-20,25-Sep-20,,6,,THEFT<BICYCLE,Byward Market,Stolen,,TREK,ALPHA SERIES,OTHER,MEN'S,Blue,1,367980.7041,5032349.585,5050054,54,5250,5249
368511.706,5032413.585,5251,Central,24,17-Oct-20,16-Oct-20,17-Oct-20,6,,THEFT<BICYCLE,Byward Market,Stolen,650,NORTHERN BLEU,UNKNOWN,MOUNTAIN,MEN'S,Blue,21,368511.706,5032413.585,5050053,53,5251,5250
367936.3992,5032332.034,5252,Central,24,21-Oct-20,20-Oct-20,20-Oct-20,3,,THEFT<BICYCLE,Byward Market,Stolen,150,NORCO,UNKNOWN,HYBRID,MEN'S,Red,,367936.3992,5032332.034,5050054,54,5252,5251
368330.4897,5032410.746,5253,Central,24,9-Nov-20,21-Oct-20,22-Oct-20,4,,B&E NON-RESIDENC,Byward Market,Stolen,600,TREK,TOURING,REGULAR,WOMEN'S,Turquoise,5,368330.4897,5032410.746,5050053,53,5253,5252
368020.7041,5032211.584,5254,Central,24,13-Nov-20,13-Nov-20,13-Nov-20,6,Convenience Store / Chain Store/ Grocery Store/ Small Business,THEFT<BICYCLE,Byward Market,Stolen,3000,SCOTT,SPARK,MOUNTAIN,MEN'S,Black,27,368020.7041,5032211.584,5050054,54,5254,5253
367953.7019,5033036.592,5255,Central,24,17-Nov-20,7-Nov-20,8-Nov-20,7,,THEFT<BICYCLE,Byward Market,Stolen,200,RALEIGH,TRIUMPH,HYBRID,WOMEN'S,Turquoise,,367953.7019,5033036.592,,,5255,5254
367943.703,5032442.586,5256,Central,24,,,,5,Commercial / Corporate Places,THEFT>BICYCLE,Byward Market,Stolen,10000,SPECIALIZED,S-WORKS,MOUNTAIN,UNISEX,Black,27,367943.703,5032442.586,5050054,54,5256,5255
368041.703,5032894.59,5257,Central,24,,,,5,,THEFT>BICYCLE,Byward Market,Stolen,1500,CCM,UNKNOWN,MOUNTAIN,MEN'S,Red,21,368041.703,5032894.59,5050056,56,5257,5256
367732.7019,5032695.589,5258,Central,24,,,,3,,THEFT>BICYCLE,Byward Market,Stolen,4500,CERVELO,S2,RACER,UNISEX,White,18,367732.7019,5032695.589,5050055,55,5258,5257
367517.7019,5032406.586,5259,Central,24,,,,6,Public Facilities/ Museurm/ Gallery/ Libraries,THEFT>BICYCLE,Byward Market,Stolen,5300,SPECIALIZED,UNKNOWN,MOUNTAIN,WOMEN'S,White,21,367517.7019,5032406.586,5050055,55,5259,5258
367517.7019,5032406.586,5260,Central,24,,,,7,Public Facilities/ Museurm/ Gallery/ Libraries,THEFT>BICYCLE,Byward Market,Stolen,5500,RALEIGH,AVANTI TEAM CAR,RACER,MEN'S,N/A,18,367517.7019,5032406.586,5050055,55,5260,5259
367862.703,5032488.587,5261,Central,24,,,,2,,THEFT>BICYCLE,Byward Market,Stolen,6000,STEVENS,SLR ROAD BIKE,RACER,MEN'S,Black,0,367862.703,5032488.587,5050054,54,5261,5260
368870.7129,5028661.551,5262,Central,22,20-Jan-15,7-Jan-15,11-Jan-15,4,Commercial Dwelling Unit,THEFT<BICYCLE,Old Ottawa South,Stolen,450,SCHWINN,UNKNOWN,HYBRID,MEN'S,Gold,12,368870.7129,5028661.551,5050016,16,5262,5261
368809.0224,5028432.032,5263,Central,22,30-Apr-15,29-Apr-15,30-Apr-15,4,,THEFT<BICYCLE,Old Ottawa South,Stolen,800,LINUS,DUTCHIE,TOURING,WOMEN'S,Black,3,368809.0224,5028432.032,5050016,16,5263,5262
368623.0789,5028327.076,5264,Central,22,9-May-15,9-May-15,,7,,THEFT<BICYCLE,Old Ottawa South,Stolen,,HARO,VECTOR,MOUNTAIN,WOMEN'S,,0,368623.0789,5028327.076,5050017,17,5264,5263
368181.711,5028344.549,5265,Central,22,11-May-15,10-May-15,10-May-15,1,,THEFT<BICYCLE,Old Ottawa South,Stolen,300,FIORI,UNKNOWN,RACER,MEN'S,Black,12,368181.711,5028344.549,5050017,17,5265,5264
368768.7129,5028503.55,5266,Central,22,9-Jun-15,9-Jun-15,9-Jun-15,3,Schools,THEFT<BICYCLE,Old Ottawa South,Stolen,575,NORCO,INDIE 3,HYBRID,CHILD'S,Light Green ,24,368768.7129,5028503.55,5050016,16,5266,5265
369077.5351,5028116.986,5267,Central,22,6-Jul-15,1-Jul-15,3-Jul-15,4,,THEFT<BICYCLE,Old Ottawa South,Stolen,1000,GARY FISHER,UNKNOWN,MOUNTAIN,MEN'S,"Silver, White",21,369077.5351,5028116.986,5050016,16,5267,5266
368539.7121,5028464.55,5268,Central,22,10-Jul-15,9-Jul-15,10-Jul-15,5,,THEFT<BICYCLE,Old Ottawa South,Stolen,250,UNKNOWN,UNKNOWN,HYBRID,CHILD'S,Red,26,368539.7121,5028464.55,5050017,17,5268,5267
368281.711,5028309.549,5269,Central,22,27-Jul-15,12-Jul-15,13-Jul-15,1,,THEFT<BICYCLE,Old Ottawa South,Stolen,50,BONELLI,UNKNOWN,MOUNTAIN,CHILD'S,Turquoise,21,368281.711,5028309.549,5050017,17,5269,5268
368224.7151,5028044.497,5270,Central,22,31-Jul-15,30-Jul-15,31-Jul-15,5,,THEFT<BICYCLE,Old Ottawa South,Stolen,400,CCM,UNKNOWN,OTHER,MEN'S,Blue,21,368224.7151,5028044.497,5050017,17,5270,5269
368809.0224,5028432.032,5271,Central,22,6-Aug-15,6-Aug-15,,5,,THEFT<BICYCLE,Old Ottawa South,Stolen,600,SCOTT ASPEC,UNKNOWN,MOUNTAIN,MEN'S,"Orange, Red",24,368809.0224,5028432.032,5050016,16,5271,5270
368477.289,5028150.444,5272,Central,22,17-Aug-15,9-Aug-15,15-Aug-15,1,,THEFT<BICYCLE,Old Ottawa South,Stolen,200,UNKNOWN,UNKNOWN,REGULAR,WOMEN'S,Red,,368477.289,5028150.444,5050017,17,5272,5271
369007.2704,5028308.638,5273,Central,22,25-Aug-15,23-Aug-15,25-Aug-15,1,,THEFT<BICYCLE,Old Ottawa South,Stolen,100,UNKNOWN,UNKNOWN,REGULAR,MEN'S,"Silver, Aluminum, Stainless Steel",10,369007.2704,5028308.638,5050016,16,5273,5272
368673.7121,5028729.552,5274,Central,22,3-Sep-15,3-Sep-15,3-Sep-15,5,Public Facilities/ Museurm/ Gallery/ Libraries,THEFT<BICYCLE,Old Ottawa South,Stolen,475,EVO CLASSEC,UNKNOWN,OTHER,UNISEX,"Black, Brown",7,368673.7121,5028729.552,5050017,17,5274,5273
368882.714,5028103.547,5275,Central,22,4-Sep-15,3-Sep-15,4-Sep-15,5,,THEFT<BICYCLE,Old Ottawa South,Stolen,150,JAMIS,UNKNOWN,REGULAR,MEN'S,Red,10,368882.714,5028103.547,5050017,17,5275,5274
368809.0224,5028432.032,5276,Central,22,6-Sep-15,5-Sep-15,,7,,THEFT<BICYCLE,Old Ottawa South,Stolen,3000,SPECIALIZED,STUMP JUMPER,MOUNTAIN,UNISEX,Black,15,368809.0224,5028432.032,5050016,16,5276,5275
369077.923,5028634.415,5277,Central,22,26-Oct-15,25-Oct-15,26-Oct-15,1,,THEFT<BICYCLE,Old Ottawa South,Stolen,100,MIYATA,1000,TOURING,UNISEX,"Silver, Aluminum, Stainless Steel",15,369077.923,5028634.415,5050016,16,5277,5276
368539.7121,5028464.55,5278,Central,22,7-Nov-15,6-Nov-15,6-Nov-15,6,,THEFT<BICYCLE,Old Ottawa South,Stolen,599,STATE BICYCLE,MATTE BLACK 5,OTHER,UNISEX,Black,1,368539.7121,5028464.55,5050017,17,5278,5277
368768.7129,5028503.55,5279,Central,22,23-Nov-15,23-Nov-15,23-Nov-15,2,Schools,THEFT<BICYCLE,Old Ottawa South,Stolen,1000,OPUS,CAPRICCIO,HYBRID,UNISEX,Red,11,368768.7129,5028503.55,5050016,16,5279,5278
368890.714,5028320.549,5280,Central,22,29-Apr-16,27-Apr-16,27-Apr-16,4,Dwelling Building/ House,THEFT<BICYCLE,Old Ottawa South,Stolen,70,PEGOUT,UNKNOWN,OTHER,MEN'S,Blue,1,368890.714,5028320.549,5050017,17,5280,5279
368673.7121,5028729.552,5281,Central,22,5-May-16,4-May-16,4-May-16,4,,THEFT<BICYCLE,Old Ottawa South,Recovered,500,GIANT,14 ESCAPE 2M SI,HYBRID,MEN'S,Grey,0,368673.7121,5028729.552,5050017,17,5281,5280
368109.0471,5027766.436,5282,Central,22,31-May-16,31-May-16,31-May-16,3,Schools,THEFT<BICYCLE,Old Ottawa South,Stolen,750,BELLA DONNA,OPUS,MOUNTAIN,WOMEN'S,N/A,24,368109.0471,5027766.436,5050020.01,20.01,5282,5281
368417.0271,5027954.761,5283,Central,22,15-Jul-16,11-Jul-16,12-Jul-16,2,Public Facilities/ Museurm/ Gallery/ Libraries,THEFT<BICYCLE,Old Ottawa South,Stolen,0,UNKNOWN,UNKNOWN,REGULAR,MEN'S,Black,5,368417.0271,5027954.761,5050017,17,5283,5282
369076.7411,5028715.681,5284,Central,22,9-Aug-16,9-Aug-16,9-Aug-16,3,,B&E RESIDENCE,Old Ottawa South,Stolen,1000,SPECIALIZED,SERUS,HYBRID,MEN'S,Black,21,369076.7411,5028715.681,5050016,16,5284,5283
368265.26,5028203.884,5285,Central,22,24-Aug-16,23-Aug-16,24-Aug-16,3,,THEFT<BICYCLE,Old Ottawa South,Stolen,100,NEXT,UNKNOWN,MOUNTAIN,MEN'S,Black,0,368265.26,5028203.884,5050017,17,5285,5284
368181.711,5028344.549,5286,Central,22,29-Aug-16,27-Aug-16,28-Aug-16,7,,THEFT<BICYCLE,Old Ottawa South,Stolen,200,PEUGEOT,UNKNOWN,RACER,MEN'S,"Silver, Aluminum, Stainless Steel",10,368181.711,5028344.549,5050017,17,5286,5285
368414.906,5028436.971,5287,Central,22,24-Sep-16,23-Sep-16,24-Sep-16,6,,THEFT<BICYCLE,Old Ottawa South,Recovered,0,CCM,UNKNOWN,MOUNTAIN,CHILD'S,Gold,18,368414.906,5028436.971,5050017,17,5287,5286
368706.7129,5028648.552,5288,Central,22,9-Apr-17,9-Apr-17,9-Apr-17,1,,THEFT<BICYCLE,Old Ottawa South,Stolen,1300,SCOTT,2015 SPORTSTER,HYBRID,UNISEX,Grey,30,368706.7129,5028648.552,,,5288,5287
369313.586,5028775.305,5289,Central,22,26-Jun-17,25-Jun-17,26-Jun-17,1,,THEFT<BICYCLE,Old Ottawa South,Stolen,700,ROCKY MOUNTAIN,WHISTLER,HYBRID,UNISEX,Grey,27,369313.586,5028775.305,5050016,16,5289,5288
368265.26,5028203.884,5290,Central,22,2-Jul-17,1-Jul-17,2-Jul-17,7,,THEFT<BICYCLE,Old Ottawa South,Stolen,1000,COLNAGO,UNKNOWN,OTHER,MEN'S,White,1,368265.26,5028203.884,5050017,17,5290,5289
369003.714,5028454.55,5291,Central,22,7-Aug-17,1-Aug-17,3-Aug-17,3,,THEFT<BICYCLE,Old Ottawa South,Counterfeit,,GIANT ESCAPE,UNKNOWN,MOUNTAIN,MEN'S,"Dark Blue, Orange",10,369003.714,5028454.55,5050016,16,5291,5290
368623.0789,5028327.076,5292,Central,22,9-Aug-17,27-Jul-17,28-Jul-17,5,,THEFT<BICYCLE,Old Ottawa South,Stolen,0,BELLA DONNA,UNKNOWN,HYBRID,UNISEX,Black,,368623.0789,5028327.076,5050017,17,5292,5291
368265.26,5028203.884,5293,Central,22,15-Aug-17,4-Aug-17,14-Aug-17,6,,THEFT<BICYCLE,Old Ottawa South,Stolen,380,CRITICAL,PURSUIT SINGLE,RACER,MEN'S,White,1,368265.26,5028203.884,5050017,17,5293,5292
368878.3419,5028226.548,5294,Central,22,25-Aug-17,24-Aug-17,25-Aug-17,5,,THEFT<BICYCLE,Old Ottawa South,Stolen,600,UNKNOWN,UNKNOWN,TRICYCLE,UNISEX,Blue,1,368878.3419,5028226.548,5050017,17,5294,5293
368477.289,5028150.444,5295,Central,22,10-Dec-17,8-Dec-17,10-Dec-17,6,,THEFT<BICYCLE,Old Ottawa South,Stolen,1200,CANNONDALE,JEKYLL 700,MOUNTAIN,MEN'S,Orange,21,368477.289,5028150.444,5050017,17,5295,5294
368921.714,5028408.549,5296,Central,22,8-Jun-18,7-Jun-18,7-Jun-18,5,,THEFT<BICYCLE,Old Ottawa South,Stolen,800,TREK,MAMBA,MOUNTAIN,MEN'S,Black,27,368921.714,5028408.549,5050016,16,5296,5295
368517.7121,5028504.55,5297,Central,22,7-Jul-18,29-Jun-18,1-Jul-18,6,,THEFT<BICYCLE,Old Ottawa South,Stolen,250,PEUGEOT,103,TOURING,MEN'S,Black,10,368517.7121,5028504.55,5050017,17,5297,5296
368662.237,5028260.075,5298,Central,22,4-Sep-18,3-Sep-18,4-Sep-18,2,,THEFT<BICYCLE,Old Ottawa South,Stolen,2000,LAPIERRE,UNKNOWN,HYBRID,MEN'S,Black,18,368662.237,5028260.075,5050017,17,5298,5297
368623.0789,5028327.076,5299,Central,22,8-Sep-18,7-Sep-18,,6,,THEFT<BICYCLE,Old Ottawa South,Stolen,,OPUS,UNKNOWN,OTHER,WOMEN'S,Red,21,368623.0789,5028327.076,5050017,17,5299,5298
368734.7129,5028581.551,5300,Central,22,20-Apr-19,18-Apr-19,20-Apr-19,5,,THEFT<BICYCLE,Old Ottawa South,Stolen,650,TREK,MARLIN 5,MOUNTAIN,MEN'S,Light Green ,21,368734.7129,5028581.551,5050016,16,5300,5299
369007.2704,5028308.638,5301,Central,22,12-May-19,11-May-19,12-May-19,7,,THEFT<BICYCLE,Old Ottawa South,Stolen,500,ZYCLE FIX,UNKNOWN,RACER,MEN'S,Red,1,369007.2704,5028308.638,5050016,16,5301,5300
369276.651,5028836.306,5302,Central,22,19-May-19,12-May-19,17-May-19,1,,THEFT<BICYCLE,Old Ottawa South,Stolen,500,GT,FORCE,RACER,UNISEX,White,,369276.651,5028836.306,5050016,16,5302,5301
368890.714,5028320.549,5303,Central,22,29-May-19,29-May-19,29-May-19,4,Bar/ Coffee/ Restaurant,THEFT<BICYCLE,Old Ottawa South,Stolen,1800,GIANT,REVOLT,HYBRID,MEN'S,Black,21,368890.714,5028320.549,5050017,17,5303,5302
368673.7121,5028729.552,5304,Central,22,17-Jun-19,14-Jun-19,16-Jun-19,6,,THEFT<BICYCLE,Old Ottawa South,Stolen,200,SUPERCYCLE,VINTAGE,MOUNTAIN,WOMEN'S,"Purple, Lavender, Mauve",1,368673.7121,5028729.552,5050017,17,5304,5303
368433.7121,5028583.551,5305,Central,22,23-Jun-19,23-Jun-19,23-Jun-19,1,,THEFT<BICYCLE,Old Ottawa South,Stolen,1721,UNKNOWN,UNKNOWN,RACER,MEN'S,Orange,21,368433.7121,5028583.551,5050017,17,5305,5304
368673.7121,5028729.552,5306,Central,22,24-Jun-19,24-Jun-19,24-Jun-19,2,Public Facilities/ Museurm/ Gallery/ Libraries,THEFT<BICYCLE,Old Ottawa South,Stolen,400,FUJI,UNKNOWN,TOURING,WOMEN'S,"Silver, Aluminum, Stainless Steel",21,368673.7121,5028729.552,5050017,17,5306,5305
369077.5351,5028116.986,5307,Central,22,24-Jul-19,10-Jun-19,30-Jun-19,2,,THEFT<BICYCLE,Old Ottawa South,Stolen,600,GIANT,SEEK,N/A,N/A,Grey,,369077.5351,5028116.986,5050016,16,5307,5306
369077.5351,5028116.986,5308,Central,22,25-Jul-19,24-Jul-19,25-Jul-19,4,,THEFT<BICYCLE,Old Ottawa South,Stolen,700,MARIN,FAIRFAX SC1,HYBRID,MEN'S,Black,16,369077.5351,5028116.986,5050016,16,5308,5307
368417.0271,5027954.761,5309,Central,22,25-Jul-19,20-Jul-19,22-Jul-19,7,Public Facilities/ Museurm/ Gallery/ Libraries,THEFT<BICYCLE,Old Ottawa South,Stolen,200,UNKNOWN,UNKNOWN,REGULAR,UNISEX,Turquoise,20,368417.0271,5027954.761,5050017,17,5309,5308
369079.9651,5028572.075,5310,Central,22,31-Jul-19,30-Jul-19,31-Jul-19,3,,THEFT<BICYCLE,Old Ottawa South,Stolen,250,RALEIGH,?,HYBRID,MEN'S,Blue,1,369079.9651,5028572.075,5050016,16,5310,5309
368802.7129,5028620.551,5311,Central,22,10-Aug-19,9-Aug-19,10-Aug-19,6,,THEFT<BICYCLE,Old Ottawa South,Stolen,915,GHOST,SQUARE TREKKING,HYBRID,MEN'S,Black,27,368802.7129,5028620.551,5050016,16,5311,5310
369077.5351,5028116.986,5312,Central,22,19-Aug-19,19-Aug-19,19-Aug-19,2,,THEFT<BICYCLE,Old Ottawa South,Stolen,1200,OPUS,LEGATO,TOURING,MEN'S,,0,369077.5351,5028116.986,5050016,16,5312,5311
368517.7121,5028504.55,5313,Central,22,16-Sep-19,16-Sep-19,16-Sep-19,2,,THEFT<BICYCLE,Old Ottawa South,Found,1100,GIANT,18 ROAM  BLUE,TOURING,MEN'S,Dark Blue,0,368517.7121,5028504.55,5050017,17,5313,5312
368104.8381,5028251.044,5314,Central,22,25-Oct-19,25-Oct-19,25-Oct-19,6,,THEFT<BICYCLE,Old Ottawa South,Stolen,250,GARY FISHER,MARLIN 2006,MOUNTAIN,MEN'S,Green,,368104.8381,5028251.044,5050017,17,5314,5313
367966.7101,5028303.549,5315,Central,22,25-Oct-19,24-Oct-19,25-Oct-19,5,,THEFT<BICYCLE,Old Ottawa South,Stolen,250,DIADORA,NAVARA,MOUNTAIN,MEN'S,Black,,367966.7101,5028303.549,5050017,17,5315,5314
368734.7129,5028581.551,5316,Central,22,19-Mar-20,19-Mar-20,19-Mar-20,5,Commercial Area /Shopping mall/ Cinema/Supermarket,THEFT<BICYCLE,Old Ottawa South,Stolen,500,CHINOOK,SUPERCYCLE,TOURING,MEN'S,Brown,21,368734.7129,5028581.551,5050016,16,5316,5315
368943.714,5028505.55,5317,Central,22,2-May-20,1-May-20,1-May-20,6,,THEFT<BICYCLE,Old Ottawa South,Stolen,500,EVO,GRAND RAPID,HYBRID,MEN'S,Grey,18,368943.714,5028505.55,5050016,16,5317,5316
367811.6328,5028499.987,5318,Central,22,26-Jul-20,25-Jul-20,26-Jul-20,7,,THEFT<BICYCLE,Old Ottawa South,Stolen,100,UNKNOWN,UNKNOWN,MOUNTAIN,UNISEX,Dark Blue,,367811.6328,5028499.987,5050017,17,5318,5317
368417.0271,5027954.761,5319,Central,22,5-Aug-20,1-Aug-20,3-Aug-20,7,Public Facilities/ Museurm/ Gallery/ Libraries,THEFT<BICYCLE,Old Ottawa South,Stolen,699.99,GT,TRANSEO COMP 70,HYBRID,MEN'S,Grey,21,368417.0271,5027954.761,5050017,17,5319,5318
368654.7129,5028094.547,5320,Central,22,18-Aug-20,16-Aug-20,17-Aug-20,1,,THEFT<BICYCLE,Old Ottawa South,Stolen,500,DEVINCI,MANCHESTER,HYBRID,UNISEX,Blue,21,368654.7129,5028094.547,5050017,17,5320,5319
369085.6279,5028402.341,5321,Central,22,20-Aug-20,15-Aug-20,16-Aug-20,7,,THEFT<BICYCLE,Old Ottawa South,Stolen,75,NAKAMURA,MONSTER,MOUNTAIN,CHILD'S,Black,,369085.6279,5028402.341,5050016,16,5321,5320
368104.8381,5028251.044,5322,Central,22,15-Sep-20,11-Sep-20,11-Sep-20,6,,THEFT<BICYCLE,Old Ottawa South,Stolen,400,TREK,7.4 FX,HYBRID,MEN'S,White,27,368104.8381,5028251.044,5050017,17,5322,5321
369007.2704,5028308.638,5323,Central,22,9-Oct-20,5-Oct-20,6-Oct-20,2,,B&E RESIDENCE,Old Ottawa South,Stolen,4000,ROCKY MOUNTAIN,INSTINCT,MOUNTAIN,MEN'S,Black,28,369007.2704,5028308.638,5050016,16,5323,5322
369349.014,5028716.134,5324,Central,22,31-Oct-20,30-Oct-20,31-Oct-20,6,,THEFT<BICYCLE,Old Ottawa South,Stolen,2000,TREK,ELITE CARBON,MOUNTAIN,MEN'S,Black,,369349.014,5028716.134,5050016,16,5324,5323
368942.5279,5028158.102,5325,Central,22,9-Nov-20,1-Oct-20,9-Oct-20,5,,THEFT<BICYCLE,Old Ottawa South,Stolen,550,ROCKY MOUNTAIN,UNKNOWN,MOUNTAIN,MEN'S,"Silver, Aluminum, Stainless Steel",21,368942.5279,5028158.102,5050017,17,5325,5324
368123.7101,5028442.55,5326,Central,22,10-Nov-20,10-Nov-20,10-Nov-20,3,,B&E RESIDENCE,Old Ottawa South,Stolen,900,ECLIPSE,UNKNOWN,HYBRID,MEN'S,Grey,18,368123.7101,5028442.55,5050017,17,5326,5325
368809.0224,5028432.032,5327,Central,22,4-Dec-20,1-Dec-20,4-Dec-20,3,,THEFT<$5000,Old Ottawa South,Stolen,500,SPECIALIZED,GLOBE LIVE 1 MI,REGULAR,WOMEN'S,"Silver, Aluminum, Stainless Steel",1,368809.0224,5028432.032,5050016,16,5327,5326
368673.7121,5028729.552,5328,Central,22,,,,4,,THEFT>BICYCLE,Old Ottawa South,Stolen,6000,ECLIPSE,UNKNOWN,RACER,MEN'S,Black,10,368673.7121,5028729.552,5050017,17,5328,5327
368224.157,5028273.669,5329,Central,22,,,,6,,THEFT>BICYCLE,Old Ottawa South,Stolen,7500,SANTA CRUZ,UNKNOWN,OTHER,MEN'S,Tan,0,368224.157,5028273.669,5050017,17,5329,5328
368104.8381,5028251.044,5330,Central,22,,,,3,,THEFT>BICYCLE,Old Ottawa South,Stolen,400,GRAVITY,UNKNOWN,MOUNTAIN,MEN'S,Black,27,368104.8381,5028251.044,5050017,17,5330,5329
